Data;DTP - 01 ano(1º REF);Poliomielite(VOP/VIP)(1ºREF);FA(< 1 ano);Varicela;Tríplice Viral - D1;Rotavírus Humano;Pneumocóccica(1 ano);Menigocócica Conj.C(< 1 ano);Pentavalente (< 1 ano);Tríplice Viral - D2;Hepatite A;Pneumocóccica(<1 ano);BCG;Menigocócica Conj.C(1 ano);Poliomielite(< 1 ano);População;Região
01/07/2021;86,18;80,5;79,18;89,25;98,43;89,68;84;88,37;89,25;54,68;85,75;89,68;95,81;79,62;89,25;2743;316 - AMMOC - JOACABA
01/06/2020;115,91;113,29;103,85;113,81;106,47;112,76;108,57;101,75;99,65;110,14;110,66;113,29;63,99;110,66;115,91;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/09/2015;59,3;36,04;52,78;38,59;75,48;98,46;76,61;97,33;85,69;38,87;87,4;82,86;106,41;67,53;68,1;4229;310 - AMARP - VIDEIRA
01/04/2015;80,51;77,59;99,76;46,67;95,09;119,59;88,67;101,51;92,17;49;116,67;84,01;122,51;88,67;82,84;2057;313 - AMEOSC - SAO MIGUEL DO OESTE
01/01/2023;86,75;84,77;108,85;94,01;93,68;102,58;76,53;91,37;95;95;89,06;101,92;114,13;80,48;95,99;3638;325 - AMVALI - JARAGUA DO SUL
01/07/2015;89,65;82,97;89,1;67,94;79,07;114,15;89,1;105,24;85,2;68,49;83,53;87,98;120,84;98;85,2;2155;309 - AMAI - XANXERE
01/09/2021;75,53;71,03;61,03;104,04;102,54;85,04;82,03;94,04;82,53;73,03;67,03;91,04;81,53;81,03;82,53;2399;309 - AMAI - XANXERE
01/06/2018;57;72,06;20,97;37,8;83,89;71,98;55,7;67,3;72,75;39,49;57,85;60,38;113,93;71,83;67,91;15620;326 - GRANFPOLIS - FPOLIS
01/06/2017;74,62;70;73,47;76,93;94,49;80,86;90,1;80,4;71,62;77,17;81,09;83,4;93,8;89,87;76,7;5194;319 - AMPLA - MAFRA
01/04/2020;59,03;56,72;61,75;60,7;67,19;78,28;65,72;74,1;79,75;61,33;59,45;81,42;106,12;64,47;77,86;5733;320 - AMREC - CRICIUMA
01/05/2016;95,62;0;93,73;98,93;104,14;103,2;101,78;94,67;96,57;109,35;92,78;103,67;116,45;115,03;94,2;2535;316 - AMMOC - JOACABA
01/07/2022;115,88;121,77;119,05;111,35;165,22;102,75;122,22;105,02;114,98;87,36;116,79;107,73;111,81;109,54;114,07;2651;316 - AMMOC - JOACABA
01/06/2019;87,88;64,47;59;71,47;80,95;80,22;84,74;76,5;70,88;72,12;75,55;83,21;37,48;74,6;73,36;16455;326 - GRANFPOLIS - FPOLIS
01/07/2016;131,99;0;151,42;146,73;123,28;124,62;112,56;123,28;125,96;146,73;137,35;109,21;131,32;115,24;124,62;1791;309 - AMAI - XANXERE
01/02/2015;75,36;72,49;0,22;71,82;97,68;87,73;94,81;94,36;98,78;73,81;100,99;108,07;128,84;97,9;102,1;5430;320 - AMREC - CRICIUMA
01/08/2021;74,16;71,36;82,9;81,33;100,04;99,34;79,41;88,68;104,77;58,42;85,35;101,09;96,37;85,53;99,52;6861;318 - AMOSC - CHAPECO
01/07/2018;95,16;90,53;86,41;98,76;86,41;87,44;90,01;78,18;86,93;101,84;105,96;88,47;108,53;82,81;94,64;2333;309 - AMAI - XANXERE
01/09/2020;72,85;70,88;88,11;69,4;90,07;87,12;93,52;100,9;87,61;64,97;52,67;88,6;101,39;95;87,12;2438;309 - AMAI - XANXERE
01/06/2016;85,25;0;68,85;94,49;99,58;91,03;88,49;93,8;89,87;94,03;83,17;93,57;90,34;89,87;83,87;5194;319 - AMPLA - MAFRA
01/06/2022;108,24;111,54;87,36;109,89;136,81;95,6;113,19;92,31;98,35;74,73;115,93;97,25;107,69;116,48;97,25;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/05/2017;108,88;111,24;97,99;111,72;120,24;105,09;116,92;104,14;101,3;111,72;110,77;112,19;114,08;121,66;98,93;2535;316 - AMMOC - JOACABA
01/04/2021;44,07;41,92;31,82;26,44;49,87;40,85;50,73;49,66;45,15;24,94;45,36;40,42;24,72;53,96;44,93;5582;320 - AMREC - CRICIUMA
01/08/2021;77,65;62,34;58,93;78,02;84,41;81,59;60,56;76,46;78,84;67,62;81,44;81,89;37,97;70,96;78,32;16149;326 - GRANFPOLIS - FPOLIS
01/01/2015;98,61;100,79;116,74;121,09;122,54;152,27;121,81;152,27;146,47;121,81;123,99;134,14;175,47;133,41;128,34;1655;311 - AMAUC - CONCORDIA
01/01/2021;70,13;69,8;115,77;73,49;86,24;116,44;59,73;115,44;116,78;73,49;73,15;116,11;116,11;83,56;114,09;3576;325 - AMVALI - JARAGUA DO SUL
01/07/2017;79,06;81,07;109,21;85,09;101,17;136,01;93,8;125,29;97,15;85,76;89,11;137,35;187,6;100,5;101,84;1791;309 - AMAI - XANXERE
01/07/2019;118,13;99,43;111,73;98,93;97,46;103,86;106,32;114,19;104,35;97,46;105,33;104,84;99,92;99,92;108,78;2438;309 - AMAI - XANXERE
01/10/2019;6,9;138,94;102,18;152,26;134,3;121,45;105,51;130,97;49,01;157,49;150,12;122,52;45,8;124,31;112,77;10088;317 - AMMVI - BLUMENAU
01/06/2015;46,68;47,63;51,42;33,65;59,72;77,73;56,16;75,36;66,11;35,31;66,35;66,35;88,86;61,37;60,66;5064;319 - AMPLA - MAFRA
01/05/2019;105,02;104,58;88,76;106,33;107,65;97,55;105,46;105,02;105,02;106,77;101,06;102,82;104,58;108,53;104,58;2731;316 - AMMOC - JOACABA
01/06/2021;72,88;71,87;77,94;79,97;76,93;101,73;70,86;94,14;82,5;43,53;67,31;104,77;61,24;65,8;80,98;2371;313 - AMEOSC - SAO MIGUEL DO OESTE
01/05/2018;82,25;97,81;84,03;87,59;110,26;110,71;103,59;102,26;80,47;92,48;111,15;109,82;116,04;104,48;91,59;2699;316 - AMMOC - JOACABA
01/04/2022;54,93;60,5;62,01;64,8;83,46;64,58;69,73;72,73;60,29;63,51;64,58;67,16;104,27;72,95;53,85;5593;320 - AMREC - CRICIUMA
01/07/2020;119,52;121,27;101,5;122,15;120,83;124,35;118,2;133,58;149,84;126,99;112,05;127,87;141,49;105,46;132,26;2731;316 - AMMOC - JOACABA
01/01/2016;80,35;19,26;99,61;46,49;101,6;98,95;101,6;79,03;98,95;47,81;22,58;95,63;74,38;102,27;42,5;1807;311 - AMAUC - CONCORDIA
01/08/2022;107,75;103,73;71,83;118,11;132,12;107,68;90,98;98,73;92,7;102,98;121,39;112;51,19;114,53;92,7;16104;326 - GRANFPOLIS - FPOLIS
01/08/2020;83,48;96,55;91,65;84,75;82,03;105,26;87,66;105,63;88,75;89,29;103,99;110,71;98;92,2;86,93;6612;318 - AMOSC - CHAPECO
01/01/2022;89,04;90,34;95,52;88,72;101,67;93,58;82,89;105,88;102,32;89,37;90,99;93,58;105,56;89,04;102;3706;325 - AMVALI - JARAGUA DO SUL
01/10/2018;138,19;98,18;89,23;153,98;93,21;143,66;80,28;131,11;155,22;153,6;132,23;137,7;55,92;78,54;153,23;9656;317 - AMMVI - BLUMENAU
01/09/2019;43,98;104,52;57,83;112,05;92,47;111,14;89,46;105,72;19,58;111,45;119,28;115,36;96,08;90,96;93,07;3984;312 - AMAVI - RIO DO SUL
01/02/2019;80,2;79,75;91,45;82,68;92,24;82;96,63;100,67;93,59;82,45;88,86;86,95;90,89;94,04;92,8;10668;315 - AMFRI - ITAJAI
01/01/2021;72,99;81,24;86,24;81,82;91,83;98,31;90,65;100,07;106,55;81,82;88,01;101,84;72,11;85,95;100,37;4077;312 - AMAVI - RIO DO SUL
01/03/2023;101,28;107,42;108,64;104,96;140,56;112,33;122,15;87,77;103,73;70,59;100,66;117,24;88,39;104,35;101,89;1955;311 - AMAUC - CONCORDIA
01/10/2017;100,68;101,18;3,14;89,12;95,28;121,04;80,57;126,57;115,89;91,13;101,81;123,81;45;69,89;111,36;9547;317 - AMMVI - BLUMENAU
01/09/2018;70,68;38,89;60,49;106,79;49,69;92,59;51,54;84,26;93,83;107,1;74,69;94,44;91,05;63,58;82,72;3888;312 - AMAVI - RIO DO SUL
01/01/2020;203,92;83,43;128,01;102,11;105,42;109,94;101,81;117,47;148,49;100,9;96,99;112,05;99,7;108,73;119,28;3984;312 - AMAVI - RIO DO SUL
01/01/2020;233,86;121,13;157,31;117,25;134,05;139,54;102,4;146,65;184,12;117,25;114,35;139,54;140,83;137,28;148,26;3715;325 - AMVALI - JARAGUA DO SUL
01/10/2016;71,02;95,9;4,27;73,15;58,7;96,66;68,13;89,24;96,03;72,02;78,06;99,68;44,24;68,13;99,55;9547;317 - AMMVI - BLUMENAU
01/03/2022;102,82;101,63;87,37;92,72;79,05;104,01;86,78;89,75;99,26;55,87;99,85;104,01;115,3;85,59;98,07;2019;311 - AMAUC - CONCORDIA
01/06/2015;90,33;89,42;0,74;92,56;123,58;112,66;107,62;105,47;90;92,23;119,78;91,98;115,81;117,21;86,94;14507;326 - GRANFPOLIS - FPOLIS
01/09/2017;50,63;114,39;3,52;93,89;101,9;190,65;107,66;160,21;166,3;117,28;116,32;165,34;108,62;108,3;157,65;3745;312 - AMAVI - RIO DO SUL
01/11/2019;19,68;66,77;94,61;86,24;70,12;82,26;66,98;90,42;60,28;90,21;84,56;83,31;71,79;65,93;78,7;5733;320 - AMREC - CRICIUMA
01/02/2017;72;68,53;1,73;73,12;81,42;71,38;80,68;82,41;85,88;73,24;74,6;78,2;76,71;79,19;84,4;9683;315 - AMFRI - ITAJAI
01/01/2023;82,6;80,18;110,14;90,47;119,21;130,41;108,32;122,84;114,98;86,54;86,23;131,62;104,99;113,16;115,89;3966;312 - AMAVI - RIO DO SUL
01/10/2015;82,99;75,64;1,44;61,33;98,36;113,72;88,64;111,62;110,05;58,44;90,35;113,85;37,29;89,82;110,7;9138;317 - AMMVI - BLUMENAU
01/06/2016;86,3;0,96;0,88;103,24;99,32;97,16;90,29;94,85;96,76;104,99;92,37;104,75;127,05;94,61;89,09;15018;326 - GRANFPOLIS - FPOLIS
01/03/2021;90,97;83,79;102,94;84,99;89,18;105,94;89,78;114,31;126,88;76,01;71,82;111,92;96,96;77,21;113,12;2005;311 - AMAUC - CONCORDIA
01/09/2016;131,05;412,07;3,2;132,98;118,88;160,53;127,53;180,4;178,8;128,49;135,86;162,78;113,11;124,33;182,32;3745;312 - AMAVI - RIO DO SUL
01/06/2019;119,27;79,59;99,32;85,23;86,17;95,09;91,1;97,67;95,09;86,17;85,93;94,38;98,61;85,23;93,45;5111;319 - AMPLA - MAFRA
01/02/2018;67,15;69,14;12,26;69,96;81,28;78,95;77,55;89,11;67,85;67,04;73,23;78,48;73,23;73,69;80,12;10275;315 - AMFRI - ITAJAI
01/01/2022;78,37;79,88;97,97;93,44;91,64;97,06;79,88;103,69;102,19;67,22;91,33;99,77;71,14;78,37;100,08;3981;312 - AMAVI - RIO DO SUL
01/09/2020;76,24;87,44;75,68;83,94;91,86;98,53;90,38;100,9;75,34;81,67;102,38;99,55;94,91;89,71;90,84;10608;321 - AMUNESC - JOINVILLE
01/01/2019;85,29;86,48;116,22;95,28;99,92;119,55;82,55;126,45;127,52;94,92;93,62;116,22;60,43;112,53;126,57;10088;317 - AMMVI - BLUMENAU
01/09/2015;89,63;25,34;2,53;83,93;87,41;122,88;81,39;106,41;101,03;86,14;88,68;108,95;96,6;82,03;95,01;3789;312 - AMAVI - RIO DO SUL
01/01/2019;109,86;103,63;109,86;108,97;122,31;128,98;126,76;133,88;129,87;108,97;103,19;132,54;105,86;152,56;126,32;2698;314 - AMESC - ARARANGUA
01/01/2015;95,51;84,36;130,76;87,97;117,8;139,49;108,76;101,23;131,96;82,55;126,54;135,58;166,31;111,78;128,35;3983;323 - AMURES - LAGES
01/08/2016;82,57;0,54;0,54;89,36;76,87;102,4;86,1;77,68;85,83;89,36;84,74;101,58;99,95;73,06;87,19;4418;322 - AMUREL - TUBARAO
01/12/2021;61,98;61,98;59,03;61,74;65,4;70,12;56,9;71,66;68,12;59,5;67,05;72,37;39,31;51;68,82;10165;317 - AMMVI - BLUMENAU
01/07/2015;99,26;104,2;0,6;105,16;104,44;121,9;105,76;120,22;115,52;103,11;118,53;118,05;131,9;101,91;115,52;9962;321 - AMUNESC - JOINVILLE
01/09/2021;84,73;81,61;84,96;81,49;89,01;90,75;85,66;90,87;90,29;80,56;92,02;94,11;100,24;82,65;91,21;10367;321 - AMUNESC - JOINVILLE
01/08/2017;66,27;63,29;0,27;79,31;93,44;43,73;80,4;97,24;70,89;80,13;80,94;95,34;127,39;71,71;76,6;4418;322 - AMUREL - TUBARAO
01/01/2018;89,6;89,23;23,36;80,9;105,14;114,58;93,08;124,65;128,5;82,27;87,49;118,31;58,91;83,26;127,75;9656;317 - AMMVI - BLUMENAU
01/08/2022;110,79;102,36;52,99;101,15;140,89;81,59;63,82;88,51;79,18;60,21;112,29;85,5;85,5;110,79;83,09;3986;323 - AMURES - LAGES
01/12/2022;57,13;56,19;68,2;71,5;62,55;78,57;60,43;76,92;81,63;70,09;66,32;81,87;68,68;52,89;81,87;10187;317 - AMMVI - BLUMENAU
01/06/2019;80,76;72,41;85,3;75,14;87,84;92,38;89,29;83,67;88,38;76,41;80,22;92,92;122,87;89,47;87,66;6612;318 - AMOSC - CHAPECO
01/08/2018;113,58;105,22;70,5;88,77;159,01;112,01;159,79;87,21;132,38;87,99;140,21;120,1;123,24;112,53;119,84;4596;322 - AMUREL - TUBARAO
01/01/2017;106,44;97,02;1,88;103,14;116,8;101,26;115,86;103,14;115,38;103,14;100,31;97,96;110,68;119,15;116,8;2548;314 - AMESC - ARARANGUA
01/01/2017;146,56;149,95;5,78;141,41;144,55;175,47;160,64;168,56;190,17;142,03;147,94;178,36;45,88;121,92;189,67;9547;317 - AMMVI - BLUMENAU
01/01/2017;94,16;97,65;111,02;97,65;106,08;100,56;95,04;108,11;119,45;98,23;99,69;113,93;104,63;102,01;118,29;4129;323 - AMURES - LAGES
01/01/2018;65,09;69,62;66,51;68,21;60;68,21;57,74;67,08;83,49;69,62;70,75;67,08;89,43;59,72;76,7;4240;323 - AMURES - LAGES
01/08/2019;51,49;97,03;58,17;111,14;113,37;110,89;108,66;101,24;57,92;111,14;110,89;116,09;105,2;104,21;96,78;4848;322 - AMUREL - TUBARAO
01/08/2021;88,89;86,49;65,77;70,27;88,59;75,38;64,26;76,28;78,68;60,36;90,09;75,98;87,09;68,47;79,88;3996;323 - AMURES - LAGES
01/09/2022;109,78;101,18;79,22;111,36;139,88;97,33;118,72;103,67;95,41;112,72;119,74;99,59;93,71;111,59;97,67;10603;321 - AMUNESC - JOINVILLE
01/09/2015;73,72;27,58;0;68,2;77,73;106,31;85,25;108,82;87,76;68,2;88,76;84,25;112,33;85,75;70,2;2393;314 - AMESC - ARARANGUA
01/06/2018;76,53;75,19;83,63;79,41;84,97;93,99;82,86;90,15;88,24;79,22;84,59;97,83;110,49;82,1;81,33;6256;318 - AMOSC - CHAPECO
01/01/2018;102,39;106,48;11,38;104,21;133,33;121,96;121,96;110,58;137,43;102,84;112,4;121,05;99,2;126,96;133,79;2637;314 - AMESC - ARARANGUA
01/01/2016;80,44;68,25;5,4;84,97;105,83;95,53;97,29;99,17;98,67;80,44;17,09;107,97;50,4;107,34;83,21;9547;317 - AMMVI - BLUMENAU
01/01/2016;86,32;31,68;95,33;81,96;116,83;106,08;104,34;96,2;100,27;83,7;3,78;115,67;130,2;117,12;70,62;4129;323 - AMURES - LAGES
01/08/2020;59,4;58,55;45,19;54,29;61,96;75,04;46,61;72,19;71,06;32,69;59,4;78,73;42,35;62,25;64,8;4222;323 - AMURES - LAGES
01/12/2020;41,63;57,93;69,35;67,92;55,91;74,58;53,77;79,22;97,18;69,23;53,05;77,8;44,73;50,91;89,45;10088;317 - AMMVI - BLUMENAU
01/01/2022;83,11;80,52;82,82;81,09;108,99;90,58;95,76;85,12;84,26;73,04;63,26;87,71;85,12;82,24;86,27;4173;310 - AMARP - VIDEIRA
01/06/2017;92,1;88,41;88,8;89,77;98,51;99,68;91,32;88,8;77,14;90,54;99,48;108,03;111,92;97,73;83,55;6176;318 - AMOSC - CHAPECO
01/01/2015;99,28;95,34;4,46;101,51;98,1;146,42;101,25;126,46;128,56;102,17;107,03;137,23;86,67;99,02;127,25;9138;317 - AMMVI - BLUMENAU
01/07/2018;112,4;111,71;64,02;115,85;113,21;103,21;119,41;102,75;97,12;116,66;120,22;104,82;79,07;109,76;101,71;10441;321 - AMUNESC - JOINVILLE
01/03/2022;79,51;77,75;92,47;73,74;88,11;89,88;93,53;89,76;96,24;69,5;82,22;94,47;53,83;87,17;97,06;10187;317 - AMMVI - BLUMENAU
01/08/2021;90,84;88,69;77,97;102,28;91,79;98,23;81,54;92,99;94,18;82,02;88,69;94,89;81,06;86,79;95,13;5033;319 - AMPLA - MAFRA
01/08/2022;111,75;106,7;98,33;134,77;146,8;107,74;104,95;111,06;111,23;108,62;123,43;111,4;115,94;119,6;111,4;6883;318 - AMOSC - CHAPECO
01/01/2023;92,17;91,58;107,58;104,03;116,47;106,99;109,36;116,47;115,88;100,77;100,17;109,06;109,36;92,47;120,62;4049;310 - AMARP - VIDEIRA
01/06/2016;87,05;0,97;89,18;117,16;97,34;103,56;95,98;91,13;101,42;118,33;108,23;108,03;63,54;95,4;98,7;6176;318 - AMOSC - CHAPECO
01/08/2022;127,97;128,86;100,52;126,2;171,37;108,49;127,53;104,94;97,86;112,47;139,04;110,26;89,45;140,81;96,53;2710;314 - AMESC - ARARANGUA
01/07/2019;106;86,43;90,95;96,04;104,3;109,84;105,77;112,22;98,3;95,25;107,13;112,9;112,44;102,38;104,75;10608;321 - AMUNESC - JOINVILLE
01/01/2019;102,61;97,77;98,34;103,46;98,06;129,89;96,64;121,36;104,31;104,59;103,17;136,71;106,87;105,45;106,02;4222;323 - AMURES - LAGES
01/08/2020;66,58;72,2;49,15;59;79,56;90,79;64,25;81,02;67,09;61,77;76,06;94,37;90,06;75,84;74,53;16455;326 - GRANFPOLIS - FPOLIS
01/03/2023;69,9;73,63;92,4;79,53;96,61;94,81;91,8;95,29;100,1;74,47;82,9;98,18;55,1;86,02;100,7;9974;317 - AMMVI - BLUMENAU
01/08/2022;118,44;101,59;108,18;137,73;147,5;105,98;116,97;105,25;107,2;110,13;131,87;108,42;113,8;121,61;108,42;4914;319 - AMPLA - MAFRA
01/07/2016;114,16;2,67;0,12;146,49;135,25;144,29;132,7;146,26;128,99;148,46;130,38;151,48;111,84;130,73;122,16;10354;321 - AMUNESC - JOINVILLE
01/01/2020;222,08;115,39;122,64;108,14;91,62;112,2;103,5;122,06;135,4;116,84;104,37;103,5;92,49;99,73;112,49;4139;310 - AMARP - VIDEIRA
01/06/2015;61,14;57,17;63,13;27,59;74,24;93,1;75,83;86,55;78,01;30,17;76,63;77,22;107,59;71,66;75,43;6045;318 - AMOSC - CHAPECO
01/03/2020;79,94;65,66;74,11;75,42;74,46;76,96;65,07;69,35;65,54;76,61;75,77;79,82;41,04;69,94;72,68;10088;317 - AMMVI - BLUMENAU
01/01/2021;71,44;81,08;117,08;101,77;92,98;99,79;104,04;102,91;108,29;111,13;83,06;112,26;89,87;81,64;113,39;4233;310 - AMARP - VIDEIRA
01/08/2015;78;66,19;0;74,71;85,69;84,05;82,4;80,2;69,76;74,43;93,66;76,36;93,93;86,79;69,49;4369;322 - AMUREL - TUBARAO
01/07/2017;91,21;87,39;0,7;93,99;89,94;101,87;90,63;90,05;86,11;94,8;94,69;103,26;116,71;87,39;83,33;10354;321 - AMUNESC - JOINVILLE
01/03/2021;89,37;82,64;101,05;85,35;94,8;98,93;95,86;98,46;103,18;87,71;74,02;101,17;48,05;91,84;103,06;10165;317 - AMMVI - BLUMENAU
01/08/2020;106,36;106,59;105,65;100,72;98,85;121,39;95,32;123,73;109,88;93,92;113,17;121,39;94,85;103,31;114,11;5111;319 - AMPLA - MAFRA
01/10/2020;126,81;131,33;94,58;147,89;123,49;101,81;117,17;93,67;128,31;131,63;147,89;107,53;76,51;115,06;95,48;3984;312 - AMAVI - RIO DO SUL
01/11/2015;84,59;26,84;119,59;79,92;93,34;93,92;113,17;112,59;119,01;77,59;75,26;124,84;108,51;88,67;113,76;2057;313 - AMEOSC - SAO MIGUEL DO OESTE
01/12/2017;75,27;72,43;75,74;80,47;78,11;97,04;71,48;88,52;98,93;74,79;77,16;92,31;96,57;70,53;92,31;2535;316 - AMMOC - JOACABA
01/11/2018;109,43;100,55;74,86;120,88;94,6;96,93;97,75;85,61;105,58;120,06;107,21;99,04;83,04;86,89;103,36;10275;315 - AMFRI - ITAJAI
01/11/2016;76,69;76,69;105,31;76,69;81,55;79,39;75,07;104,77;98,83;76,69;78,85;86,41;83,17;77,77;98,83;2222;313 - AMEOSC - SAO MIGUEL DO OESTE
01/12/2018;78,7;76,47;71,14;77,36;65,8;79,59;66,25;101,37;67,58;77,81;56,91;82,7;92,48;99,59;69,36;2699;316 - AMMOC - JOACABA
01/11/2019;8,66;68,84;90,89;100,67;90,44;89,31;87,63;90,1;66,48;102,36;100,45;91,23;75,37;87,29;93,59;10668;315 - AMFRI - ITAJAI
01/11/2017;89,65;92,89;90,19;96,67;77,23;95,59;73,45;96,67;102,07;96,13;93,97;97,75;81,55;73,99;103,69;2222;313 - AMEOSC - SAO MIGUEL DO OESTE
01/10/2022;86,21;88,92;90,13;98,57;93,44;99,17;79,88;109,12;106,41;85,31;91,64;103,99;115,75;82,59;107,61;3981;312 - AMAVI - RIO DO SUL
01/11/2016;92,57;101;0,74;91,83;95,55;115,87;102,74;117,11;123,06;91,09;98,28;118,6;83,9;96,66;115,01;9683;315 - AMFRI - ITAJAI
01/06/2015;88,44;84,32;0,27;78;95,58;105,47;87,62;101,63;91,19;73,88;82,4;91,19;119,75;100,25;82,67;4369;322 - AMUREL - TUBARAO
01/12/2015;75;25;86,54;84,13;86,54;82,21;76,92;84,62;91,83;82,21;84,62;86,06;95,19;77,88;88,94;2496;316 - AMMOC - JOACABA
01/11/2018;112,42;112,42;89,29;122,1;86,6;96,82;86,6;132,86;121,56;122,64;109,73;99,51;107,58;107,58;119,95;2231;313 - AMEOSC - SAO MIGUEL DO OESTE
01/10/2021;98,01;96,25;72,7;107,14;107,73;84,47;95,95;95,95;104,49;82,71;100,96;87,42;76,82;97,72;100,37;4077;312 - AMAVI - RIO DO SUL
01/11/2017;71,88;71,38;0,74;71,63;75,22;102,86;72,87;99,27;82,54;72,5;74,98;97,16;75,84;66,8;86,75;9683;315 - AMFRI - ITAJAI
01/12/2016;63,43;56,8;73,37;64,38;65,33;85,21;61,54;70,53;76,21;64,38;69,11;88,52;92,78;61,54;71,01;2535;316 - AMMOC - JOACABA
01/11/2019;7,87;77,62;101,22;76,05;83,39;81,82;89,16;98,08;59,79;76,05;75,52;84,97;69,76;77,62;98,6;2288;313 - AMEOSC - SAO MIGUEL DO OESTE
01/07/2022;79,56;82,96;94,39;91,79;115,21;84,43;85,67;85,56;80,69;95,63;89,86;87,6;102,99;79;81,03;10603;321 - AMUNESC - JOINVILLE
01/08/2019;68,97;101,63;73,5;122,32;109,62;108,53;111,07;91,29;64,07;124,68;111,8;110,89;99,46;108,71;98,19;6612;318 - AMOSC - CHAPECO
01/01/2015;110,82;101,8;1;111,83;93,27;131,88;94,78;130,38;142,42;112,33;106,81;143,42;120,85;111,32;141,91;2393;314 - AMESC - ARARANGUA
01/01/2019;93,65;92,49;121,48;90,75;114,81;115,97;110,17;118,58;139,16;91,91;93,07;119,45;109,01;114,81;136,55;4139;310 - AMARP - VIDEIRA
01/08/2018;123,53;127,94;98,21;126,41;136,96;111,83;138,11;92,26;113,36;135,61;142,33;110,29;108,38;132,93;110,1;6256;318 - AMOSC - CHAPECO
01/01/2016;80,06;43,33;0,47;87,13;89,95;99,37;97,96;108,32;90,42;94,19;11,77;105,97;85,71;105,02;29,2;2548;314 - AMESC - ARARANGUA
01/11/2015;111,2;98,41;0,13;61,73;108,04;113,44;103,02;127,03;115,29;67,41;49,6;121,09;69,78;97,88;114,63;9097;315 - AMFRI - ITAJAI
01/01/2016;87,61;62,78;93,03;21,69;112,72;121;99,31;117,86;110,73;43,66;6,56;126,99;116,15;121,85;104,73;4205;310 - AMARP - VIDEIRA
01/07/2020;100,45;104,19;91,63;104,07;94,46;138,35;88,57;134,39;118,21;104,75;106,11;144,91;106,22;97,74;119,91;10608;321 - AMUNESC - JOINVILLE
01/07/2016;118,29;0,34;0;137,1;95,44;94,43;96,78;88,04;89,39;135,42;137,1;95,1;95,44;83,34;87,37;3571;325 - AMVALI - JARAGUA DO SUL
01/12/2019;0,44;64,59;61,08;76,46;72,5;72,06;72,06;82,61;7,91;76,46;71,18;76,46;73,82;60,2;64,15;2731;316 - AMMOC - JOACABA
01/01/2017;113,86;117,29;113,58;105,59;124,14;118,43;119,86;128,42;124,42;107,02;99,31;118,15;113,58;126,14;122,43;4205;310 - AMARP - VIDEIRA
01/07/2021;90,4;91,1;79,75;89,82;95,26;91,21;91,68;94,45;92,02;82,3;97,81;94,8;83,92;83,92;94,11;10367;321 - AMUNESC - JOINVILLE
01/09/2019;18,7;88,11;38,39;103,36;90,57;98,93;103,36;103,36;20,67;105,33;99,43;99,92;72,35;93,52;74,32;2438;309 - AMAI - XANXERE
01/07/2015;89,02;89,7;2,05;128,39;114,69;129,07;107,16;140,03;116,06;121,88;135,24;110,24;152,01;108,87;116,06;3505;325 - AMVALI - JARAGUA DO SUL
01/01/2018;100,54;97,18;99,42;93,27;109,47;99,42;103,89;99,42;127,62;87,69;103,89;104,44;95,51;108,08;109,19;4297;310 - AMARP - VIDEIRA
01/09/2015;89,91;39,15;97,16;86,28;87,01;118,91;87,01;110,21;96,44;84,83;97,89;99,34;104,41;87,73;79,03;1655;311 - AMAUC - CONCORDIA
01/03/2016;75,71;70,39;84,34;97,62;92,97;99,61;76,37;92,31;104,93;97,62;36,52;95,63;108,25;88,32;103,6;1807;311 - AMAUC - CONCORDIA
01/08/2019;29,54;95,24;58,34;106,25;127,55;92,47;128,5;87,15;34,42;108,37;112,6;98,38;37,99;110,7;92,76;16455;326 - GRANFPOLIS - FPOLIS
01/07/2018;118,63;121,31;80,42;117,29;124,32;110,25;127,67;60,32;95,84;116,95;127,34;111,59;167,22;69,7;98,52;3581;325 - AMVALI - JARAGUA DO SUL
01/01/2020;207,71;109,76;98,93;109,27;94,5;105,82;92,53;101,39;117,64;107,3;82,69;107,79;105,82;101,89;119,61;2438;309 - AMAI - XANXERE
01/11/2017;93,42;89,02;0,21;91,53;89,65;95,51;82,53;98,24;89,02;93,42;100,12;101,17;88,18;86,72;91,32;5729;320 - AMREC - CRICIUMA
01/08/2022;148,35;132,97;118,13;154,95;178,02;103,3;135,71;100,55;108,79;129,12;151,1;107,14;98,9;136,26;108,24;2184;313 - AMEOSC - SAO MIGUEL DO OESTE
01/06/2021;47,29;50,95;65,57;44,5;69,22;75,46;67,29;70,51;58,9;38,7;59,12;78,25;81,05;64,28;58,26;5582;320 - AMREC - CRICIUMA
01/04/2020;62,65;37,35;49,04;54,89;58,27;68,73;56,92;59,51;55,12;56,58;55,68;69,97;86,28;62,2;62,54;10668;315 - AMFRI - ITAJAI
01/03/2015;94,98;87,01;115,29;87,01;152,27;120,36;149,37;121,81;106,59;91,36;148,64;130,51;179,09;124,71;130,51;1655;311 - AMAUC - CONCORDIA
01/09/2016;124,85;441,62;156,72;144,77;100,94;132,15;99,61;156,72;144,11;144,77;122,19;130,82;126,18;90,32;151,41;1807;311 - AMAUC - CONCORDIA
01/11/2018;97,61;90,65;73,16;107,31;80,32;86,23;74;89,18;100,56;106,68;100,14;89,6;94,24;61,35;94,66;5692;320 - AMREC - CRICIUMA
