Data;Banco_Operacao;Tipo_De_Produto;Convenio_categoria;ValorBase
01/03/2021;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;1237753,22
01/03/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;1213815,28
01/03/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FEDERAL;1096330,06
01/03/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;817281,10
01/03/2021;BANCO DAYCOVAL;NAO INFORMADO;OUTROS;800964,00
01/03/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;777693,82
01/03/2021;BANCO MERCANTIL DO BRASIL;CARTAO CONSIGNADO;INSS;774701,70
01/03/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;725940,87
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;702052,43
01/03/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;584604,54
01/03/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;520022,33
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;505394,65
01/03/2021;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;427134,63
01/03/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;406263,00
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;381028,55
01/03/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;360981,87
01/03/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;353002,82
01/03/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;344518,62
01/03/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;331349,30
01/03/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;267914,61
01/03/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;262758,96
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;261186,43
01/03/2021;BANCO BRADESCO;NAO INFORMADO;OUTROS;258157,80
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;BOMBEIROS;242534,75
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;239445,06
01/03/2021;BANCO CETELEM;NAO INFORMADO;OUTROS;234313,23
01/03/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;178234,87
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PRIVADO;157805,21
01/03/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREFEITURAS;151664,00
01/03/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;135762,00
01/03/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;129223,99
01/03/2021;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;128940,75
01/03/2021;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;128058,53
01/03/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;121758,96
01/03/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;BOMBEIROS;109076,86
01/03/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;GOVERNOS;99768,00
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;88450,58
01/03/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;80006,52
01/03/2021;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;76132,22
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRT;74914,92
01/03/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;INSS;72414,60
01/03/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;68559,84
01/03/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PM;68006,39
01/03/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;64747,32
01/03/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;60427,61
01/03/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;GOVERNOS;54603,62
01/03/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;54521,47
01/03/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;39709,63
01/03/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;OUTROS;38285,51
01/03/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;35015,36
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRF;33460,31
01/03/2021;BANCO CETELEM;CARTAO CONSIGNADO;INSS;22862,02
01/03/2021;BANCO PAN;CARTAO CONSIGNADO;PREFEITURAS;19474,00
01/03/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;18937,72
01/03/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;16573,04
01/03/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;16111,49
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDO DE APOSENTADORIA E PENSAO DO SERVIDOR;16000,00
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;HOSPITAL;13423,04
01/03/2021;BANCO PAN;CARTAO CONSIGNADO;GOVERNOS;12378,54
01/03/2021;BANCO BMG;CARTAO CONSIGNADO;PM;10631,15
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;MINISTERIO PUBLICO;10255,24
01/03/2021;BANCO SAFRA;CARTAO CONSIGNADO;INSS;10102,00
01/03/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;BOMBEIROS;9737,71
01/03/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PM;9532,89
01/03/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;8688,67
01/03/2021;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;6694,96
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;IRMANDADE;6628,67
01/03/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;5190,00
01/03/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;BOMBEIROS;3885,60
01/03/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;3690,03
01/03/2021;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;3151,93
01/03/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSOCIACAO;3099,71
01/03/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;2900,00
01/03/2021;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;2728,09
01/03/2021;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;1731,00
01/03/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;UNIVERSIDADE;0,00
01/03/2021;DAYCOVAL - CRÉDITO PESSOAL;EMPRESTIMO CONSIGNADO;FEDERAL;-661,70
01/03/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;GOVERNOS;-1155,00
01/03/2021;-;-;NAO CATEGORIZADO;-2878,52
01/03/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;INSS;-6070,18
01/03/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;-347614,70
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;INSS;153522954,50
01/04/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;100320636,60
01/04/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;INSS;97667955,28
01/04/2021;BANCO OLÉ CONSIGNADO;NAO INFORMADO;OUTROS;57339500,59
01/04/2021;BANCO PAN;NAO INFORMADO;OUTROS;54233492,23
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;50537375,98
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;47880461,80
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;INSS;44701266,31
01/04/2021;BANCO ITAÚ CONSIGNADO;NAO INFORMADO;OUTROS;28738466,00
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;27961665,11
01/04/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;FEDERAL;4303234,26
01/04/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;18775214,35
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FEDERAL;14496860,52
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;GOVERNOS;9585836,95
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;9269168,13
01/04/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;INSS;8639382,65
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREFEITURAS;8380707,05
01/04/2021;BANCO BMG;NAO INFORMADO;OUTROS;5673956,00
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FEDERAL;5647607,90
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;4923935,55
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;GOVERNOS;4680236,14
01/04/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;FEDERAL;4590239,36
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;INSS;4470266,17
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;INSS;4365294,71
01/04/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;FEDERAL;4312784,64
01/04/2021;BANCO C6 BANK;NAO INFORMADO;OUTROS;26655014,25
01/04/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;INSS;4148057,34
01/04/2021;BANCO SAFRA;NAO INFORMADO;OUTROS;4099734,81
01/04/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FEDERAL;3776119,73
01/04/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;INSS;2501018,78
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;2493210,43
01/04/2021;BANCO PAN;CARTAO CONSIGNADO;INSS;2450260,08
01/04/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;2401052,78
01/04/2021;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;2388217,04
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;2021263,94
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;GOVERNOS;1860850,78
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;1854174,91
01/04/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;INSS;1718575,57
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;1655087,20
01/04/2021;BANCO DAYCOVAL;NAO INFORMADO;OUTROS;1540334,39
01/04/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;1457357,82
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;GOVERNOS;1403427,58
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREFEITURAS;1368631,09
01/04/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;GOVERNOS;1242210,38
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;894526,48
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;867538,61
01/04/2021;BANCO BRADESCO;NAO INFORMADO;OUTROS;631985,89
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;609308,18
01/04/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;608397,08
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;506254,89
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FEDERAL;485931,15
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;446481,02
01/04/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;431771,85
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;426415,20
01/04/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;FEDERAL;409293,09
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;391763,42
01/04/2021;BANCO MERCANTIL DO BRASIL;CARTAO CONSIGNADO;INSS;376699,40
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;372856,35
01/04/2021;BANCO CETELEM;NAO INFORMADO;OUTROS;372125,07
01/04/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;GOVERNOS;286934,03
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PRIVADO;265295,66
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;263749,97
01/04/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;250168,50
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;226080,65
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;173410,34
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PM;166550,98
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;160317,19
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;158349,38
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;141634,32
01/04/2021;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;134264,06
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRT;131197,66
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;121135,06
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;CAMARA DOS DEPUTADOS;112920,49
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;100041,74
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRE;98000,00
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;92569,50
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;90422,96
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;CAMARA DOS DEPUTADOS;90405,18
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;HOSPITAL;84037,66
01/04/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;GOVERNOS;77056,50
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;69156,83
01/04/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PM;61271,11
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;47775,82
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PM;47644,21
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;44802,94
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;BOMBEIROS;38825,53
01/04/2021;BANCO CETELEM;CARTAO CONSIGNADO;INSS;38576,09
01/04/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREFEITURAS;37925,00
01/04/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;34000,00
01/04/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;31389,65
01/04/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;27730,00
01/04/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;BOMBEIROS;25097,74
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSOCIACAO;25000,00
01/04/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;INSS;24223,24
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;MINISTERIO PUBLICO;23981,80
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;23184,01
01/04/2021;BANCO PAN;CARTAO CONSIGNADO;GOVERNOS;20203,48
01/04/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;16381,25
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;PM;16095,00
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;PREFEITURAS;13434,80
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;13060,06
01/04/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;IRMANDADE;11009,06
01/04/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;PREFEITURAS;10586,68
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;10415,71
01/04/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;TJ;10160,00
01/04/2021;BANCO PAN;CARTAO CONSIGNADO;PREVIDENCIAS;8951,80
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREVIDENCIAS;8568,00
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;PREVIDENCIAS;6610,81
01/04/2021;BANCO PAN;CARTAO CONSIGNADO;PREFEITURAS;5353,00
01/04/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PM;5052,22
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;4465,72
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;BOMBEIROS;4244,00
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;SEFAZ;4221,70
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;TJ;3828,48
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;2777,93
01/04/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;NAO INFORMADO;803,03
01/04/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREVIDENCIAS;720,00
01/04/2021;BANCO BMG;CARTAO CONSIGNADO;SASSEPE;649,35
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PRIVADO;524,65
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PM;0,01
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;TRT;0,00
01/04/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;-586,93
01/04/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;OUTROS;-6264,59
01/04/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;GOVERNOS;-8083,23
01/04/2021;FACTA FINANCEIRA;FGTS;FGTS;-9599,33
01/04/2021;BANCO BMG / ITAÚ;EMPRESTIMO CONSIGNADO;INSS;-56285,63
01/04/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;OUTROS;-206835,07
01/05/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;INSS;164063048,23
01/05/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;INSS;99718224,01
01/05/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;89984929,87
01/05/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;INSS;63743706,07
01/05/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;INSS;42845822,49
01/05/2021;BANCO PAN;NAO INFORMADO;OUTROS;40214460,96
01/05/2021;BANCO OLÉ CONSIGNADO;NAO INFORMADO;OUTROS;38017688,43
01/05/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;INSS;29050119,12
01/05/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;23821463,08
01/05/2021;BANCO ITAÚ CONSIGNADO;NAO INFORMADO;OUTROS;18865431,00
01/05/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;13288281,10
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;GOVERNOS;12734837,54
01/05/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;INSS;10920051,17
01/05/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FEDERAL;10295952,92
01/05/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;INSS;10276213,28
01/05/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;GOVERNOS;9820879,35
01/05/2021;BANCO C6 BANK;EMPRESTIMO CONSIGNADO;FEDERAL;3784530,62
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREFEITURAS;8176585,83
01/05/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;GOVERNOS;7288201,39
01/05/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;GOVERNOS;6005817,37
01/05/2021;BANCO BMG;NAO INFORMADO;OUTROS;5721863,00
01/05/2021;BANCO SAFRA;NAO INFORMADO;OUTROS;5679453,84
01/05/2021;BANCO BMG;CARTAO CONSIGNADO;INSS;5651389,35
01/05/2021;BANCO PAN;CARTAO CONSIGNADO;INSS;5616807,29
01/05/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;FEDERAL;5486935,21
01/05/2021;BANCO MERCANTIL DO BRASIL;EMPRESTIMO CONSIGNADO;INSS;5443969,55
01/05/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;INSS;4253107,26
01/05/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;FEDERAL;3821756,28
01/05/2021;BANCO C6 BANK;NAO INFORMADO;OUTROS;9401019,82
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FEDERAL;3667156,23
01/05/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;GOVERNOS;3365008,08
01/05/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FEDERAL;2930843,20
01/05/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;INSS;2756946,23
01/05/2021;BANCO CETELEM;EMPRESTIMO CONSIGNADO;FEDERAL;2723264,65
01/05/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;GOVERNOS;2583898,05
01/05/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;2506419,83
01/05/2021;BANCO BANRISUL;EMPRESTIMO CONSIGNADO;FEDERAL;2460187,96
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;INSS;1907163,72
01/05/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;1767855,64
01/05/2021;BANCO OLÉ CONSIGNADO;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;1747872,62
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PM;1719436,83
01/05/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREFEITURAS;1581261,67
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;1348157,06
01/05/2021;BANCO DAYCOVAL;NAO INFORMADO;OUTROS;1292575,67
01/05/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;1243995,48
01/05/2021;BANCO SAFRA;EMPRESTIMO CONSIGNADO;FEDERAL;1208737,68
01/05/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;FEDERAL;1174007,13
01/05/2021;BANCO ITAÚ CONSIGNADO;EMPRESTIMO CONSIGNADO;PREFEITURAS;991429,02
01/05/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;FEDERAL;917033,28
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;803993,02
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;OUTROS;697750,39
01/05/2021;BANCO BMG;EMPRESTIMO CONSIGNADO;GOVERNOS;679517,29
01/05/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;FORCAS ARMADAS;609875,18
01/05/2021;BANCO BRADESCO;NAO INFORMADO;OUTROS;533858,09
01/05/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;INSS;533148,00
01/05/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;TJ;464341,46
01/05/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREFEITURAS;459866,67
01/05/2021;BANCO DAYCOVAL;EMPRESTIMO CONSIGNADO;TJ;423765,24
01/05/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;GOVERNOS;419410,97
01/05/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;GOVERNOS;383420,09
01/05/2021;BANCO CETELEM;NAO INFORMADO;OUTROS;373962,39
01/05/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;INSS;367422,38
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;ASSEMBLEIA LEGISLATIVA;331556,44
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TJ;323122,50
01/05/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;FEDERAL;305516,28
01/05/2021;BANCO PAN;EMPRESTIMO CONSIGNADO;PREVIDENCIAS;301560,53
01/05/2021;BANCO MERCANTIL DO BRASIL;CARTAO CONSIGNADO;INSS;296799,10
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;UNIVERSIDADE;257485,18
01/05/2021;BANCO BMG;CARTAO CONSIGNADO;FEDERAL;232650,22
01/05/2021;BANCO PARANÁ;EMPRESTIMO CONSIGNADO;INSS;204615,75
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;FUNDACAO;198681,68
01/05/2021;BANCO BRADESCO;EMPRESTIMO CONSIGNADO;PREFEITURAS;198086,41
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRE;184446,80
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;SANEAMENTO;155877,61
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;TRT;149286,72
01/05/2021;BANCO OLÉ CONSIGNADO;CARTAO CONSIGNADO;PREFEITURAS;149085,58
01/05/2021;BANCO PAN;CARTAO CONSIGNADO;FEDERAL;146148,47
01/05/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;FEDERAL;112662,68
01/05/2021;BANCO DAYCOVAL;CARTAO CONSIGNADO;PREFEITURAS;98938,00
01/05/2021;BANCO BMG;CARTAO CONSIGNADO;GOVERNOS;93245,87
01/05/2021;BANCO SANTANDER;EMPRESTIMO CONSIGNADO;PRIVADO;84450,27
